12.7727 	WARNING 	Movie2 stim could not be imported and won't be available
563.8524 	EXP 	text_2: autoDraw = True
564.0191 	EXP 	Sound  stopped
565.1354 	EXP 	text_2: autoDraw = False
565.6021 	DATA 	Keypress: m
566.0191 	EXP 	Sound  stopped
566.0193 	EXP 	New trial (rep=0, index=32): {u'color': u'GREEN', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
566.0220 	EXP 	Sound  started
566.0351 	EXP 	text_2: autoDraw = False
566.0351 	EXP 	fixationmain: autoDraw = False
566.0351 	EXP 	text_2: color = u'GREEN (named)'
566.0351 	EXP 	text_2: text = u'RED'
566.0351 	EXP 	fixationmain: autoDraw = True
566.8349 	EXP 	fixationmain: autoDraw = False
566.8516 	EXP 	text_2: autoDraw = True
567.0183 	EXP 	Sound  stopped
567.4849 	DATA 	Keypress: n
568.1345 	EXP 	text_2: autoDraw = False
569.0181 	EXP 	Sound  stopped
569.0183 	EXP 	New trial (rep=0, index=33): {u'color': u'RED', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'z'}
569.0213 	EXP 	Sound  started
569.0343 	EXP 	text_2: autoDraw = False
569.0343 	EXP 	fixationmain: autoDraw = False
569.0343 	EXP 	text_2: color = u'RED (named)'
569.0343 	EXP 	text_2: text = u'YELLOW'
569.0343 	EXP 	fixationmain: autoDraw = True
569.8340 	EXP 	fixationmain: autoDraw = False
569.8507 	EXP 	text_2: autoDraw = True
570.0174 	EXP 	Sound  stopped
570.7340 	DATA 	Keypress: z
571.1342 	EXP 	text_2: autoDraw = False
572.0173 	EXP 	Sound  stopped
572.0175 	EXP 	New trial (rep=0, index=34): {u'color': u'GREEN', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'n'}
572.0205 	EXP 	Sound  started
572.0334 	EXP 	text_2: autoDraw = False
572.0334 	EXP 	fixationmain: autoDraw = False
572.0334 	EXP 	text_2: color = u'GREEN (named)'
572.0334 	EXP 	text_2: text = u'YELLOW'
572.0334 	EXP 	fixationmain: autoDraw = True
572.8333 	EXP 	fixationmain: autoDraw = False
572.8499 	EXP 	text_2: autoDraw = True
573.0166 	EXP 	Sound  stopped
573.7498 	DATA 	Keypress: z
574.1328 	EXP 	text_2: autoDraw = False
575.0164 	EXP 	Sound  stopped
575.0167 	EXP 	New trial (rep=0, index=35): {u'color': u'RED', u'congruent': 0, u'word': u'GREEN', u'corrans': u'z'}
575.0194 	EXP 	Sound  started
575.0326 	EXP 	text_2: autoDraw = False
575.0326 	EXP 	fixationmain: autoDraw = False
575.0326 	EXP 	text_2: color = u'RED (named)'
575.0326 	EXP 	text_2: text = u'GREEN'
575.0326 	EXP 	fixationmain: autoDraw = True
575.8323 	EXP 	fixationmain: autoDraw = False
575.8490 	EXP 	text_2: autoDraw = True
576.0158 	EXP 	Sound  stopped
577.1321 	EXP 	text_2: autoDraw = False
577.3655 	DATA 	Keypress: x
578.0157 	EXP 	Sound  stopped
578.0159 	EXP 	New trial (rep=0, index=36): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
578.0185 	EXP 	Sound  started
578.0317 	EXP 	text_2: autoDraw = False
578.0317 	EXP 	fixationmain: autoDraw = False
578.0317 	EXP 	text_2: color = u'RED (named)'
578.0317 	EXP 	text_2: text = u'BLUE'
578.0317 	EXP 	fixationmain: autoDraw = True
578.8316 	EXP 	fixationmain: autoDraw = False
578.8482 	EXP 	text_2: autoDraw = True
579.0149 	EXP 	Sound  stopped
579.6982 	DATA 	Keypress: z
580.1312 	EXP 	text_2: autoDraw = False
581.0147 	EXP 	Sound  stopped
581.0149 	EXP 	New trial (rep=0, index=37): {u'color': u'BLUE', u'congruent': 0, u'word': u'RED', u'corrans': u'm'}
581.0175 	EXP 	Sound  started
581.0309 	EXP 	text_2: autoDraw = False
581.0309 	EXP 	fixationmain: autoDraw = False
581.0309 	EXP 	text_2: color = u'BLUE (named)'
581.0309 	EXP 	text_2: text = u'RED'
581.0309 	EXP 	fixationmain: autoDraw = True
581.8307 	EXP 	fixationmain: autoDraw = False
581.8474 	EXP 	text_2: autoDraw = True
582.0141 	EXP 	Sound  stopped
582.7308 	DATA 	Keypress: m
583.1304 	EXP 	text_2: autoDraw = False
584.0140 	EXP 	Sound  stopped
584.0142 	EXP 	New trial (rep=0, index=38): {u'color': u'BLUE', u'congruent': 0, u'word': u'YELLOW', u'corrans': u'm'}
584.0171 	EXP 	Sound  started
584.0301 	EXP 	text_2: autoDraw = False
584.0301 	EXP 	fixationmain: autoDraw = False
584.0301 	EXP 	text_2: color = u'BLUE (named)'
584.0301 	EXP 	text_2: text = u'YELLOW'
584.0301 	EXP 	fixationmain: autoDraw = True
584.8299 	EXP 	fixationmain: autoDraw = False
584.8465 	EXP 	text_2: autoDraw = True
585.0133 	EXP 	Sound  stopped
585.6298 	DATA 	Keypress: m
586.1295 	EXP 	text_2: autoDraw = False
587.0130 	EXP 	Sound  stopped
587.0132 	EXP 	New trial (rep=0, index=39): {u'color': u'RED', u'congruent': 0, u'word': u'BLUE', u'corrans': u'z'}
587.0161 	EXP 	Sound  started
587.0293 	EXP 	text_2: autoDraw = False
587.0293 	EXP 	fixationmain: autoDraw = False
587.0293 	EXP 	text_2: color = u'RED (named)'
587.0293 	EXP 	text_2: text = u'BLUE'
587.0293 	EXP 	fixationmain: autoDraw = True
587.8290 	EXP 	fixationmain: autoDraw = False
587.8458 	EXP 	text_2: autoDraw = True
588.0125 	EXP 	Sound  stopped
588.6790 	DATA 	Keypress: z
589.1287 	EXP 	text_2: autoDraw = False
590.0122 	EXP 	Sound  stopped
590.0284 	EXP 	text_2: autoDraw = False
590.0284 	EXP 	fixationmain: autoDraw = False
590.0284 	EXP 	rest_text: text = '+'
590.0284 	EXP 	rest_text: autoDraw = True
650.0283 	EXP 	rest_text: autoDraw = False
650.0283 	EXP 	rest_text: autoDraw = False
650.0283 	EXP 	ending_text: autoDraw = True
655.8268 	DATA 	Keypress: space
